карта клиента,сумма покупки,Источник,Дата покупки
2000200332862,988,ВК,2023-04-11
2000200332879,426,Телеграм,2023-04-20
2000200332886,1058,ВК,2023-04-22
2000200332893,386,Яндекс,2023-04-21
2000200332909,341,Инстаграм,2023-04-27
2000200332909,644,Телеграм,2023-10-22
2000200332909,266,Инстаграм,2023-10-27
2000200332916,729,Инстаграм,2023-04-23
2000200332916,273,Яндекс,2023-05-23
2000200332923,309,Яндекс,2023-04-11
2000200332923,1041,ВК,2023-04-20
2000200332930,607,ВК,2023-04-24
2000200332947,444,Инстаграм,2023-04-12
2000200332947,1164,Яндекс,2023-04-16
2000200332947,259,Инстаграм,2023-04-17
2000200332947,1345,Телеграм,2023-05-13
2000200332947,1429,Яндекс,2023-05-18
2000200332947,551,Инстаграм,2023-05-26
2000200332947,380,Телеграм,2023-08-28
2000200332954,328,ВК,2023-04-12
2000200332954,708,Телеграм,2023-04-12
2000200332954,505,Яндекс,2023-04-19
2000200332954,500,Яндекс,2023-07-14
2000200332961,733,ВК,2023-04-14
2000200332961,526,ВК,2023-04-28
2000200332961,175,Телеграм,2023-06-10
2000200332961,335,Телеграм,2023-06-19
2000200332961,385,Инстаграм,2023-12-25
2000200332985,697,ВК,2023-04-17
2000200332985,285,Телеграм,2023-04-27
2000200332992,98,Телеграм,2023-04-10
2000200332992,122,ВК,2023-05-10
2000200332992,340,Инстаграм,2023-07-11
2000200332992,578,Яндекс,2023-08-13
2000200332992,209,Телеграм,2023-10-16
2000200332992,1572,Яндекс,2023-11-26
2000200332992,131,Инстаграм,2023-12-26
2000200333005,486,ВК,2023-04-17
2000200333012,163,Яндекс,2023-04-13
2000200333012,554,Телеграм,2023-04-17
2000200333012,156,Яндекс,2023-04-23
2000200333012,272,Телеграм,2023-06-10
2000200333029,286,Инстаграм,2023-04-18
2000200333029,210,Телеграм,2023-04-25
2000200333036,541,Яндекс,2023-04-13
2000200333036,216,Яндекс,2023-04-15
2000200333036,696,Телеграм,2023-12-11
2000200333036,532,Яндекс,2023-12-13
2000200333036,164,ВК,2024-01-12
2000200333043,238,Телеграм,2023-04-22
2000200333050,3026,Инстаграм,2023-04-11
2000200333067,1212,Яндекс,2023-04-18
2000200333067,814,Инстаграм,2023-04-23
2000200333074,2282,Телеграм,2023-04-25
2000200333074,1334,Яндекс,2023-04-27
2000200333074,1357,ВК,2023-06-12
2000200333074,1234,Инстаграм,2023-07-10
2000200333074,1487,Яндекс,2023-09-20
2000200333074,1475,Инстаграм,2023-12-27
2000200333074,2200,Телеграм,2024-01-28
2000200333081,470,Яндекс,2023-04-16
2000200333081,370,Инстаграм,2023-04-19
2000200333081,267,Инстаграм,2023-04-23
2000200333081,177,Инстаграм,2023-04-23
2000200333081,177,Телеграм,2023-04-28
2000200333081,1290,Телеграм,2023-04-28
2000200333081,248,Телеграм,2023-05-12
2000200333081,522,Инстаграм,2023-05-14
2000200333081,114,Телеграм,2023-06-13
2000200333081,600,Яндекс,2023-06-22
2000200333081,134,ВК,2023-08-10
2000200333081,134,Инстаграм,2023-08-22
2000200333081,132,Инстаграм,2023-08-23
2000200333081,156,Инстаграм,2023-08-27
2000200333081,838,Инстаграм,2023-09-15
2000200333081,887,Яндекс,2023-09-22
2000200333081,132,ВК,2023-09-27
2000200333081,670,Инстаграм,2023-11-12
2000200333098,124,Яндекс,2023-04-17
2000200333098,660,Яндекс,2023-04-19
2000200333098,624,ВК,2023-06-14
2000200333104,617,Яндекс,2023-04-23
2000200333104,588,Яндекс,2023-04-28
2000200333111,425,Телеграм,2023-04-19
2000200333111,184,Яндекс,2023-05-25
2000200333135,1987,Инстаграм,2023-04-16
2000200333135,789,Телеграм,2023-11-20
2000200333135,417,ВК,2023-11-21
2000200333142,1999,Яндекс,2023-04-17
2000200333159,711,Телеграм,2023-04-12
2000200333159,141,Инстаграм,2023-08-18
2000200333159,720,Телеграм,2023-08-20
2000200333166,70,ВК,2023-04-18
2000200333166,244,Яндекс,2023-04-20
2000200333173,1002,Яндекс,2023-04-15
2000200333173,246,Яндекс,2023-04-15
2000200333173,189,ВК,2023-06-20
2000200333173,197,Яндекс,2023-07-16
2000200333173,197,Телеграм,2023-07-18
2000200333173,203,ВК,2023-08-14
2000200333173,203,Яндекс,2023-08-23
2000200333173,585,Телеграм,2023-09-12
2000200333173,245,Инстаграм,2023-09-13
2000200333173,1725,ВК,2023-09-22
2000200333173,198,Инстаграм,2023-10-28
2000200333173,56,Инстаграм,2023-10-28
2000200333173,194,Яндекс,2023-10-28
2000200333173,198,Яндекс,2023-11-17
2000200333173,307,ВК,2023-12-14
2000200333173,969,ВК,2023-12-22
2000200333173,142,Инстаграм,2023-12-25
2000200333173,1476,Инстаграм,2024-01-23
2000200333180,1852,Инстаграм,2023-04-25
2000200333180,3591,Телеграм,2023-06-18
2000200333180,621,Телеграм,2023-08-14
2000200333180,2529,Телеграм,2023-10-20
2000200333197,1632,Инстаграм,2023-04-19
2000200333197,808,Яндекс,2023-04-28
2000200333203,841,Инстаграм,2023-04-21
2000200333210,722,Инстаграм,2023-04-16
2000200333210,278,Яндекс,2023-04-23
2000200333210,1282,ВК,2023-05-11
2000200333210,348,Яндекс,2023-05-18
2000200333210,477,Телеграм,2023-07-17
2000200333210,489,Яндекс,2023-08-11
2000200333210,848,Телеграм,2023-08-21
2000200333210,1245,Яндекс,2023-09-23
2000200333210,912,ВК,2023-09-28
2000200333210,1025,ВК,2023-10-18
2000200333210,410,ВК,2023-10-28
2000200333210,759,ВК,2023-11-10
2000200333210,368,Яндекс,2023-12-17
2000200333227,147,ВК,2023-04-13
2000200333227,144,Телеграм,2023-04-26
2000200333227,853,Телеграм,2023-05-26
2000200333234,954,ВК,2023-04-24
2000200333241,595,Инстаграм,2023-04-25
2000200333258,2285,Яндекс,2023-04-12
2000200333265,260,ВК,2023-08-12
2000200333265,209,Инстаграм,2023-10-12
2000200333296,344,ВК,2023-04-18
2000200333302,729,Инстаграм,2023-04-15
2000200333319,121,Инстаграм,2023-04-15
2000200333326,163,Инстаграм,2023-04-22
2000200333333,726,Телеграм,2023-04-18
2000200333340,337,Яндекс,2023-04-27
2000200333357,231,Телеграм,2023-04-10
2000200333357,45,ВК,2023-05-22
2000200333364,293,Телеграм,2023-04-27
2000200333364,477,Инстаграм,2023-10-12
2000200333364,123,Телеграм,2023-10-16
2000200333364,329,Инстаграм,2023-11-10
2000200333364,605,Яндекс,2023-11-22
2000200333364,122,Яндекс,2023-11-26
2000200333364,1214,ВК,2023-12-23
2000200333364,452,Яндекс,2023-12-27
2000200333364,133,Яндекс,2024-01-24
2000200333364,227,Инстаграм,2024-01-25
2000200333371,1044,Яндекс,2023-04-27
2000200333388,116,Инстаграм,2023-04-19
2000200333388,400,Инстаграм,2023-07-12
2000200333388,236,Телеграм,2023-09-20
2000200333388,165,Яндекс,2023-10-27
2000200333395,1114,Яндекс,2023-04-26
2000200333401,250,Яндекс,2023-04-12
2000200333418,479,ВК,2023-04-11
2000200333425,112,Инстаграм,2023-05-20
2000200333432,367,ВК,2023-05-23
2000200333432,82,Яндекс,2023-07-11
2000200333432,1226,ВК,2023-09-14
2000200333432,207,Телеграм,2024-01-25
2000200333449,143,Яндекс,2023-05-21
2000200333456,180,Яндекс,2023-05-21
2000200333463,1777,Яндекс,2023-05-26
2000200333470,423,ВК,2023-05-23
2000200333487,445,Яндекс,2023-05-22
2000200333494,622,Яндекс,2023-05-26
2000200333500,61,ВК,2023-05-14
2000200333517,996,Инстаграм,2023-05-12
2000200333524,932,Яндекс,2023-05-22
2000200333531,3104,Яндекс,2023-05-11
2000200333548,42,ВК,2023-05-24
2000200333555,2421,Телеграм,2023-05-14
2000200333555,186,Инстаграм,2023-05-16
2000200333562,511,ВК,2023-05-26
2000200333579,1743,Яндекс,2023-05-19
2000200333586,336,Инстаграм,2023-05-20
2000200333586,465,Инстаграм,2023-11-24
2000200333593,1324,Яндекс,2023-05-13
2000200333609,663,Телеграм,2023-05-11
2000200333616,376,Яндекс,2023-05-28
2000200333623,593,Яндекс,2023-05-14
2000200333630,128,Телеграм,2023-05-27
2000200333647,393,ВК,2023-05-14
2000200333654,118,ВК,2023-05-14
2000200333654,410,ВК,2023-11-11
2000200333654,887,ВК,2023-11-14
2000200333661,379,Телеграм,2023-06-14
2000200333661,695,Телеграм,2023-07-24
2000200333661,317,ВК,2024-01-12
2000200333678,591,Телеграм,2023-06-23
2000200333685,300,Инстаграм,2023-06-24
2000200333685,780,ВК,2023-07-15
2000200333692,139,Яндекс,2023-06-13
2000200333708,1145,ВК,2023-06-12
2000200333715,331,Телеграм,2023-06-12
2000200333722,732,Инстаграм,2023-06-19
2000200333739,25,Телеграм,2023-06-16
2000200333739,3243,Яндекс,2023-06-16
2000200333739,335,Яндекс,2023-07-15
2000200333739,93,Телеграм,2023-09-19
2000200333739,94,Инстаграм,2023-09-27
2000200333746,157,Телеграм,2023-06-17
2000200333746,1038,Инстаграм,2023-06-27
2000200333746,126,Инстаграм,2023-07-17
2000200333746,651,ВК,2023-07-18
2000200333746,632,Телеграм,2023-07-25
2000200333746,654,Яндекс,2023-08-11
2000200333746,119,Яндекс,2023-08-11
2000200333746,72,Яндекс,2023-08-24
2000200333746,656,Яндекс,2023-08-26
2000200333746,931,Инстаграм,2023-09-11
2000200333746,873,ВК,2023-09-11
2000200333746,652,Яндекс,2023-09-21
2000200333746,1122,Яндекс,2023-10-13
2000200333746,755,Телеграм,2023-10-19
2000200333746,390,Телеграм,2023-11-25
2000200333746,1016,ВК,2023-12-14
2000200333746,797,Инстаграм,2023-12-16
2000200333746,1140,Инстаграм,2023-12-20
2000200333753,204,Яндекс,2023-06-14
2000200333760,933,Яндекс,2023-06-21
2000200333760,576,Телеграм,2023-07-16
2000200333777,432,Инстаграм,2023-06-15
2000200333777,382,Яндекс,2023-06-15
2000200333777,466,Инстаграм,2023-06-20
2000200333777,288,Яндекс,2023-07-17
2000200333777,469,Телеграм,2023-09-21
2000200333777,295,ВК,2023-09-27
2000200333777,349,Телеграм,2023-12-10
2000200333777,1752,Телеграм,2024-01-26
2000200333784,300,Инстаграм,2023-06-12
2000200333784,5854,ВК,2023-07-13
2000200333784,740,ВК,2023-07-14
2000200333784,5938,Инстаграм,2023-08-13
2000200333784,2526,Яндекс,2023-09-17
2000200333784,1433,Инстаграм,2023-09-23
2000200333784,954,Яндекс,2023-09-23
2000200333784,600,ВК,2023-11-28
2000200333791,740,Телеграм,2023-06-24
2000200333807,491,Инстаграм,2023-06-20
2000200333814,831,Телеграм,2023-06-13
2000200333814,181,ВК,2023-08-17
2000200333814,1227,Инстаграм,2023-11-24
2000200333814,850,Инстаграм,2024-01-10
2000200333814,542,Инстаграм,2024-01-10
2000200333814,1762,ВК,2024-01-21
2000200333838,68,Яндекс,2023-07-11
2000200333838,764,Инстаграм,2023-07-11
2000200333838,1649,ВК,2023-07-11
2000200333838,461,ВК,2023-07-22
2000200333838,133,ВК,2023-08-17
2000200333838,140,Яндекс,2023-08-21
2000200333838,710,Яндекс,2023-09-20
2000200333845,134,Яндекс,2023-07-15
2000200333845,136,Телеграм,2023-07-18
2000200333869,118,Телеграм,2023-07-12
2000200333869,191,Инстаграм,2023-07-22
2000200333869,46,ВК,2023-07-25
2000200333869,151,Инстаграм,2023-08-22
2000200333869,2022,Телеграм,2023-09-24
2000200333869,706,Инстаграм,2023-11-21
2000200333869,399,Яндекс,2023-12-14
2000200333876,595,Инстаграм,2023-07-17
2000200333883,1237,ВК,2023-07-20
2000200333906,245,ВК,2023-07-13
2000200333906,441,Яндекс,2023-07-18
2000200333906,577,Инстаграм,2023-07-22
2000200333906,640,Яндекс,2023-08-12
2000200333906,262,Инстаграм,2023-08-20
2000200333906,506,Телеграм,2023-09-11
2000200333906,449,Яндекс,2023-09-12
2000200333906,561,Яндекс,2023-09-16
2000200333906,940,Инстаграм,2023-09-19
2000200333906,776,Телеграм,2023-09-21
2000200333906,970,Яндекс,2023-11-25
2000200333906,997,ВК,2024-01-21
2000200333913,2268,Яндекс,2023-07-12
2000200333913,959,ВК,2023-11-23
2000200333920,1291,ВК,2023-07-12
2000200333937,329,Инстаграм,2023-07-18
2000200333944,912,Телеграм,2023-08-23
2000200333944,522,Яндекс,2023-11-15
2000200333951,88,ВК,2023-07-10
2000200333951,139,Инстаграм,2023-07-19
2000200333975,76,Телеграм,2023-07-15
2000200333975,118,Инстаграм,2023-07-20
2000200333975,96,ВК,2023-07-21
2000200333975,35,Телеграм,2023-08-14
2000200333975,35,Инстаграм,2023-08-27
2000200333975,35,Инстаграм,2023-08-28
2000200333975,387,Инстаграм,2023-09-10
2000200333975,160,Телеграм,2023-09-18
2000200333975,59,Телеграм,2023-11-14
2000200333982,2154,ВК,2023-07-12
2000200333999,213,Инстаграм,2023-07-17
2000200334002,2074,Инстаграм,2023-07-10
2000200334019,1667,Инстаграм,2023-07-10
2000200334026,1091,Телеграм,2023-07-23
2000200334033,410,Инстаграм,2023-07-21
2000200334033,345,Инстаграм,2023-08-17
2000200334040,107,Телеграм,2023-07-12
2000200334057,156,Телеграм,2023-07-15
2000200334064,165,Инстаграм,2023-07-18
2000200334071,386,ВК,2023-07-20
2000200334088,3039,Телеграм,2023-07-26
2000200334095,165,Инстаграм,2023-07-10
2000200334095,221,Инстаграм,2023-07-14
2000200334095,107,ВК,2023-07-18
2000200334095,1377,ВК,2023-07-21
2000200334095,102,ВК,2023-09-23
2000200334095,69,Телеграм,2023-09-24
2000200334095,254,Инстаграм,2023-10-17
2000200334095,643,Инстаграм,2023-10-20
2000200334095,220,Яндекс,2023-10-22
2000200334095,44,Яндекс,2023-11-21
2000200334095,62,Телеграм,2023-11-24
2000200334095,1088,Инстаграм,2023-12-13
2000200334101,485,Яндекс,2023-07-10
2000200334118,300,Инстаграм,2023-07-26
2000200334125,1087,Телеграм,2023-07-16
2000200334132,456,Инстаграм,2023-07-11
2000200334132,1050,ВК,2023-09-11
2000200334149,89,Инстаграм,2023-07-10
2000200334163,140,Телеграм,2023-07-10
2000200334163,106,Яндекс,2023-07-16
2000200334170,1330,Телеграм,2023-08-22
2000200334170,753,Яндекс,2023-08-23
2000200334194,544,Инстаграм,2023-07-16
2000200334194,1485,Телеграм,2023-09-11
2000200334194,376,Яндекс,2023-09-17
2000200334194,564,Телеграм,2023-09-18
2000200334194,805,Телеграм,2023-10-11
2000200334194,357,Инстаграм,2023-10-16
2000200334194,668,Телеграм,2023-11-10
2000200334194,592,Яндекс,2023-12-16
2000200334194,587,Телеграм,2023-12-19
2000200334194,159,Телеграм,2024-01-11
2000200334200,1235,Инстаграм,2023-08-25
2000200334217,2514,Яндекс,2023-08-14
2000200334217,403,ВК,2023-08-15
2000200334217,467,ВК,2023-08-25
2000200334217,66,Инстаграм,2023-10-16
2000200334217,411,Телеграм,2023-12-25
2000200334224,111,Инстаграм,2023-08-21
2000200334231,716,Инстаграм,2023-08-17
2000200334231,545,ВК,2023-11-13
2000200334231,330,Телеграм,2023-12-13
2000200334231,826,Инстаграм,2023-12-14
2000200334231,575,Телеграм,2023-12-19
2000200334231,66,Телеграм,2023-12-20
2000200334231,740,Инстаграм,2023-12-22
2000200334231,323,Телеграм,2023-12-23
2000200334231,323,Телеграм,2023-12-27
2000200334231,848,ВК,2023-12-28
2000200334248,413,ВК,2023-08-22
2000200334255,1263,Яндекс,2023-08-10
2000200334255,1031,ВК,2023-09-10
2000200334255,408,Яндекс,2023-09-11
2000200334255,2337,Телеграм,2023-09-12
2000200334255,443,Инстаграм,2023-10-17
2000200334255,216,Яндекс,2023-10-17
2000200334255,657,Телеграм,2023-10-18
2000200334255,1525,Телеграм,2023-10-22
2000200334255,986,Инстаграм,2023-10-23
2000200334255,362,Яндекс,2023-11-17
2000200334255,194,ВК,2023-11-20
2000200334255,101,Инстаграм,2023-11-20
2000200334255,1209,ВК,2023-11-24
2000200334255,474,Телеграм,2023-12-21
2000200334255,373,Телеграм,2023-12-21
2000200334255,195,Инстаграм,2024-01-24
2000200334255,745,Телеграм,2024-01-26
2000200334255,761,Яндекс,2024-01-26
2000200334262,582,Инстаграм,2023-08-10
